ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;35
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;32
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;1
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;7
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;37
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;505
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;230
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;10;Services;F;40
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;10;Services;M;63
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;136
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;13
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;574
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;108
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;611
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;197
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;490
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;404
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;53
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;28
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;19
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;26
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;90
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;41
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;244
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;156
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;104
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;100
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;F;448
2012;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;M;44
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;02;Arts and humanities;F;117
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;02;Arts and humanities;M;10
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;269
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;83
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;10;Services;F;35
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;;10;Services;M;15
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;18
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;4
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;121
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;74
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;10;Services;F;13
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;10;Services;M;7
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;85
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;27
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;100
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;35
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;1
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;1
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;18
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;7
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;F;14
2012;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;M;3
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;58
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;8
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;18
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;21
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;25
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;14
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;22
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;9
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;88
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;31
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;15
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;14
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;59
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;9
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;38
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;11
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;48
2012;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;45
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;01;Education;F;219
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;01;Education;M;21
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;478
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;205
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;F;218
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;M;183
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;05;Natural sciences, mathematics and statistics;F;191
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;05;Natural sciences, mathematics and statistics;M;216
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;06;Information and Communication Technologies (ICTs);F;6
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;06;Information and Communication Technologies (ICTs);M;41
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;09;Health and welfare;F;88
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;09;Health and welfare;M;48
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;10;Services;F;78
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;;10;Services;M;17
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;F;97
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;M;14
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;196
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;117
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;110
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;81
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;69
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;87
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;1
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;17
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;289
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;78
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;17
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;10
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;107
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;23
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;307
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;101
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;280
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;187
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;238
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;216
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;5
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;50
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;7
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;13
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;50
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;6
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;14
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;7
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;110
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;58
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;69
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;66
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;F;258
2012;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;M;19
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;01;Education;F;38
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;01;Education;M;1
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;02;Arts and humanities;F;52
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;02;Arts and humanities;M;11
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;44
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;11
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;F;68
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;M;38
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;F;39
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;M;117
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;F;170
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;M;26
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;197
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;52
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;300
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;145
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;178
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;123
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;14
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;74
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;66
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;14
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;135
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;27
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;115
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;35
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;107
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;81
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;27
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;131
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;19
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;1
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;44
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;26
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;F;9
2012;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;M;3
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;11
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;1
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;F;64
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;M;39
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;F;56
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;M;157
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;10;Services;F;7
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;;10;Services;M;8
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;11
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;15
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;11
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;10
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;141
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;149
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;12
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;9
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;21
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;131
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;394
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;155
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;12
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;26
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;19
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;15
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;101
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;88
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;7
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;1
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;71
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;238
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;8
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;11
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;86
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;43
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;32
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;42
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;110
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;85
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;F;6
2012;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;99;Field unknown;M;12
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;02;Arts and humanities;F;102
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;02;Arts and humanities;M;43
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;F;198
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;03;Social sciences, journalism and information;M;88
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;F;110
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;04;Business, administration and law;M;104
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;05;Natural sciences, mathematics and statistics;F;71
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;05;Natural sciences, mathematics and statistics;M;66
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;F;29
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;07;Engineering, manufacturing and construction;M;68
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;10;Services;F;16
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;;10;Services;M;21
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;115
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;32
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;93
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;61
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;29
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;39
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;108
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;75
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;34
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;152
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;231
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;122
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;22
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;48
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;91
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;71
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;210
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;98
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;123
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;113
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;204
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;138
2012;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
